src 10.0.1.10,src 10.0.1.30,src 10.0.1.70,src 10.0.1.170,src 10.0.2.20,src 10.0.2.80,src 10.0.2.160,src 10.0.2.180,dst 10.0.1.10,dst 10.0.1.30,dst 10.0.1.70,dst 10.0.1.170,dst 10.0.2.20,dst 10.0.2.80,dst 10.0.2.160,dst 10.0.2.180,dst 10.0.2.200,Lenght Tot.Pkt,Lenght Avg,Lenght Std,Total #Pkt,TCP #Pkt,UDP #Pkt,HTTP #Pkt,ICMP #Pkt,TCP Bytes,UDP Bytes,HTTP Bytes,ICMP Bytes,Syn Flag,Ack Flag,SynAck Flag,Psh Flag,Rst Flag,Fin Flag,Urg Flag,Class
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63182.62,3405.974,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63179.137,3402.776,35,33,1,29,1,59681,1428,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63183.698,3400.142,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63181.627,3396.477,37,35,1,29,1,60285,1428,58473,576,2,34,1,18,0,2,0,0
3,17,0,0,5,12,0,0,5,12,0,0,3,17,0,0,0,64541,63184.767,3393.18,37,33,3,29,1,59681,4284,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63182.703,3389.54,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,5,12,0,0,5,12,0,0,3,17,0,0,0,64541,63185.825,3386.267,37,33,3,29,1,59681,4284,58473,576,2,32,1,17,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63183.768,3382.654,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63188.256,3380.08,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63184.824,3376.982,35,33,1,29,1,59681,1428,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63182.784,3373.404,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63187.243,3370.863,39,35,3,29,1,60285,4284,58473,576,2,34,1,18,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63183.837,3367.798,35,33,1,29,1,59681,1428,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63188.274,3365.276,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
3,18,0,0,3,14,0,0,3,14,0,0,3,18,0,0,0,61841,63185.233,3362.083,38,36,1,32,1,59837,1428,58629,576,2,35,1,18,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63189.646,3359.58,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63187.622,3356.074,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63184.253,3353.063,35,33,1,29,1,59681,1428,58473,576,2,32,1,17,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63188.64,3350.591,39,35,3,29,1,60285,4284,58473,576,2,34,1,18,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63186.632,3347.119,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,5,12,0,0,5,12,0,0,3,17,0,0,0,64541,63189.648,3343.999,37,33,3,29,1,59681,4284,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63187.647,3340.55,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,5,12,0,0,5,12,0,0,3,17,0,0,0,64541,63190.647,3337.452,37,33,3,29,1,59681,4284,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63188.653,3334.027,37,35,1,29,1,60285,1428,58473,576,2,34,1,18,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63192.971,3331.611,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63189.65,3328.69,35,33,1,29,1,59681,1428,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63187.67,3325.298,37,35,1,29,1,60285,1428,58473,576,2,34,1,18,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63191.963,3322.911,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63188.665,3320.02,35,33,1,29,1,59681,1428,58473,576,2,32,1,17,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63192.937,3317.651,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63189.651,3314.781,35,33,1,29,1,59681,1428,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63193.902,3312.428,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63191.939,3309.101,37,35,1,29,1,60285,1428,58473,576,2,34,1,18,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63188.677,3306.26,35,33,1,29,1,59681,1428,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63192.903,3303.936,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63190.955,3300.64,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,5,12,0,0,5,12,0,0,3,17,0,0,0,64541,63193.858,3297.682,37,33,3,29,1,59681,4284,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63191.916,3294.408,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,5,12,0,0,5,12,0,0,3,17,0,0,0,64541,63194.805,3291.469,37,33,3,29,1,59681,4284,58473,576,2,32,1,17,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63192.87,3288.217,37,35,1,29,1,60285,1428,58473,576,2,34,1,18,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63197.032,3285.944,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63193.815,3283.185,35,33,1,29,1,59681,1428,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63191.894,3279.963,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,5,12,0,0,5,12,0,0,3,17,0,0,0,64541,63194.752,3277.073,37,33,3,29,1,59681,4284,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63192.837,3273.872,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63196.956,3271.643,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63193.773,3268.932,35,33,1,29,1,59681,1428,58473,576,2,32,1,17,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63197.872,3266.718,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63195.966,3263.557,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63192.805,3260.872,35,33,1,29,1,59681,1428,58473,576,2,32,1,17,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63196.881,3258.685,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63193.731,3256.019,35,33,1,29,1,59681,1428,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63197.788,3253.846,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63195.902,3250.732,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,5,12,0,0,5,12,0,0,3,17,0,0,0,64541,63198.687,3247.941,37,33,3,29,1,59681,4284,58473,576,2,32,1,17,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63196.808,3244.847,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63200.825,3242.704,39,35,3,29,1,60285,4284,58473,576,2,34,1,18,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63197.706,3240.095,35,33,1,29,1,59681,1428,58473,576,2,32,1,17,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63195.84,3237.028,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,5,12,0,0,5,12,0,0,3,17,0,0,0,64541,63198.596,3234.281,37,33,3,29,1,59681,4284,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63196.736,3231.234,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63200.712,3229.132,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63197.625,3226.566,35,33,1,29,1,59681,1428,58473,576,2,32,1,17,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63201.583,3224.478,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63199.732,3221.468,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63196.666,3218.926,35,33,1,29,1,59681,1428,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63200.602,3216.863,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63197.546,3214.337,35,33,1,29,1,59681,1428,58473,576,2,32,1,17,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63201.465,3212.287,39,35,3,29,1,60285,4284,58473,576,2,34,1,18,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63199.633,3209.321,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,5,12,0,0,5,12,0,0,3,17,0,0,0,64541,63202.321,3206.664,37,33,3,29,1,59681,4284,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63200.494,3203.716,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63204.375,3201.693,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63201.349,3199.22,35,33,1,29,1,59681,1428,58473,576,2,32,1,17,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63199.535,3196.297,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,5,12,0,0,5,12,0,0,3,17,0,0,0,64541,63202.196,3193.682,37,33,3,29,1,59681,4284,58473,576,2,32,1,17,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63200.388,3190.777,37,35,1,29,1,60285,1428,58473,576,2,34,1,18,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63204.231,3188.792,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63201.235,3186.359,35,33,1,29,1,59681,1428,58473,576,2,32,1,17,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63205.061,3184.387,39,35,3,29,1,60285,4284,58473,576,2,34,1,18,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63203.261,3181.516,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63200.284,3179.105,35,33,1,29,1,59681,1428,58473,576,2,32,1,17,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63204.09,3177.155,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63201.123,3174.76,35,33,1,29,1,59681,1428,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63204.912,3172.822,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63203.13,3169.991,37,35,1,29,1,60285,1428,58473,576,2,34,1,18,0,2,0,0
3,17,0,0,5,12,0,0,5,12,0,0,3,17,0,0,0,64541,63205.728,3167.46,37,33,3,29,1,59681,4284,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63203.952,3164.646,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63207.706,3162.734,39,35,3,29,1,60285,4284,58473,576,2,34,1,18,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63204.766,3160.387,35,33,1,29,1,59681,1428,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63203.002,3157.596,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,5,12,0,0,5,12,0,0,3,17,0,0,0,64541,63205.575,3155.103,37,33,3,29,1,59681,4284,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63203.816,3152.329,37,35,1,29,1,60285,1428,58473,576,2,34,1,18,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63207.534,3150.451,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63204.623,3148.141,35,33,1,29,1,59681,1428,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63208.326,3146.275,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63206.575,3143.533,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63203.683,3141.243,35,33,1,29,1,59681,1428,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63207.366,3139.398,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63204.483,3137.122,35,33,1,29,1,59681,1428,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63208.151,3135.289,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63206.417,3132.584,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,5,12,0,0,5,12,0,0,3,17,0,0,0,64541,63208.93,3130.167,37,33,3,29,1,59681,4284,58473,576,2,32,1,15,0,2,0,0
4,12,0,0,4,13,0,0,4,13,0,0,4,12,0,0,0,62081,63206.81,3127.606,33,31,1,25,1,60077,1428,58265,576,2,30,1,13,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63210.447,3125.796,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63207.59,3123.564,35,33,1,29,1,59681,1428,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63205.873,3120.896,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,5,12,0,0,5,12,0,0,3,17,0,0,0,64541,63208.364,3118.515,37,33,3,29,1,59681,4284,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63206.652,3115.862,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63210.255,3114.085,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63207.425,3111.887,35,33,1,29,1,59681,1428,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63211.013,3110.12,39,35,3,29,1,60285,4284,58473,576,2,34,1,18,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63209.309,3107.496,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63206.496,3105.318,35,33,1,29,1,59681,1428,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63210.066,3103.57,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63207.263,3101.404,35,33,1,29,1,59681,1428,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63210.818,3099.667,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63209.13,3097.078,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,5,12,0,0,5,12,0,0,3,17,0,0,0,64541,63211.565,3094.769,37,33,3,29,1,59681,4284,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63209.881,3092.194,37,35,1,29,1,60285,1428,58473,576,2,34,1,18,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63213.406,3090.479,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63210.627,3088.354,35,33,1,29,1,59681,1428,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63208.955,3085.8,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,5,12,0,0,5,12,0,0,3,17,0,0,0,64541,63211.368,3083.524,37,33,3,29,1,59681,4284,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63209.7,3080.984,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63213.193,3079.298,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63210.44,3077.205,35,33,1,29,1,59681,1428,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63213.919,3075.529,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63211.174,3073.449,35,33,1,29,1,59681,1428,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63209.522,3070.941,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63212.984,3069.283,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63210.255,3067.22,35,33,1,29,1,59681,1428,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63213.704,3065.571,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63212.059,3063.091,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,5,12,0,0,5,12,0,0,3,17,0,0,0,64541,63214.419,3060.881,37,33,3,29,1,59681,4284,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63212.778,3058.414,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,5,12,0,0,5,12,0,0,3,17,0,0,0,64541,63215.129,3056.216,37,33,3,29,1,59681,4284,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63213.493,3053.763,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63211.862,3051.315,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,5,12,0,0,5,12,0,0,3,17,0,0,0,64541,63214.202,3049.137,37,33,3,29,1,59681,4284,58473,576,2,32,1,15,0,2,0,0
4,17,0,0,4,12,0,0,4,12,0,0,4,17,0,0,0,62289,63212.576,3046.703,37,35,1,29,1,60285,1428,58473,576,2,34,1,16,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63215.967,3045.103,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
3,17,0,0,3,12,0,0,3,12,0,0,3,17,0,0,0,61685,63213.285,3043.109,35,33,1,29,1,59681,1428,58473,576,2,32,1,17,0,2,0,0
4,17,0,0,6,12,0,0,6,12,0,0,4,17,0,0,0,65145,63216.663,3041.519,39,35,3,29,1,60285,4284,58473,576,2,34,1,16,0,2,0,0
